"Ind_Ebbinghaus_Diff_Error","Ind_Ebbinghaus_Strength_Error","Ind_Ebbinghaus_Interaction_Error","Ind_Ebbinghaus_Diff_RT","Ind_Ebbinghaus_Strength_RT","Ind_Ebbinghaus_Interaction_RT","Ind_MullerLyer_Diff_Error","Ind_MullerLyer_Strength_Error","Ind_MullerLyer_Interaction_Error","Ind_MullerLyer_Diff_RT","Ind_MullerLyer_Strength_RT","Ind_MullerLyer_Interaction_RT","Ind_VerticalHorizontal_Diff_Error","Ind_VerticalHorizontal_Strength_Error","Ind_VerticalHorizontal_Interaction_Error","Ind_VerticalHorizontal_Diff_RT","Ind_VerticalHorizontal_Strength_RT","Ind_VerticalHorizontal_Interaction_RT","Participant","PriorScale"
-17.52705,2.066155,2.979615,-0.8621115,-0.0314134,0.2250425,-30.7593,1.63448,1.20819,-0.526885,-0.00708556,0.01072065,-14.615,0.6180525,0.3410695,-0.418638,-0.0139975,0.0401833,"S304",4
-20.61255,2.471125,2.521405,-0.838478,-0.01972765,0.2920315,-30.46235,1.584855,1.377835,-0.808569,0.0199249,-0.008872165,-15.7289,0.7566445,0.6223895,-0.899248,0.05122355,0.00951913,"S189",0.5
-20.51,2.48378,2.52749,-0.837328,-0.01850015,0.2938315,-30.6539,1.576955,1.3365,-0.806706,0.01961435,-0.008614715,-15.7118,0.756505,0.60229,-0.8849005,0.05233565,0.0167908,"S189",1
-20.17795,2.525765,2.910425,-0.8362565,-0.0178228,0.2998645,-30.7876,1.59067,1.375665,-0.794895,0.0172238,-0.00778741,-15.86095,0.816211,0.6864495,-0.863284,0.0434298,0.005947925,"S189",2
-20.32665,2.789465,3.50827,-0.826192,-0.01064735,0.3076195,-31.69545,1.66585,1.41798,-0.6596075,-0.00292749,-0.000955859,-17.35445,0.9982905,0.7750665,-0.820902,0.03702635,-0.01784895,"S189",4
-20.9617,2.36535,1.90831,-0.8392885,-0.02059615,0.2900545,-30.3297,1.58738,1.40898,-0.8162855,0.0185928,-0.0104602,-15.6658,0.744356,0.605844,-0.9241375,0.0467785,0.002807995,"S199",0.5
-21.16955,2.205435,1.00589,-0.8357095,-0.02316955,0.2887375,-30.41855,1.58159,1.372005,-0.817324,0.0148435,-0.01358205,-15.2393,0.691197,0.5507435,-0.9420315,0.0415668,-0.009328475,"S199",1
-21.0976,1.89358,-0.352052,-0.7976795,-0.0304506,0.2929115,-30.4164,1.57334,1.345025,-0.7844425,0.004370475,-0.01256635,-13.72715,0.617197,0.5959235,-0.7995235,0.01843695,0.0182255,"S199",2
-20.7825,1.403095,-2.59799,-0.6346815,-0.0535174,0.316819,-30.17815,1.54706,1.31437,-0.5690405,-0.007412645,0.007601625,-10.6813,0.445219,0.6475065,-0.493993,-0.00294787,0.0488102,"S199",4
-20.66065,2.430285,2.26474,-0.837411,-0.0190232,0.2982005,-30.5419,1.581115,1.336015,-0.817706,0.0185896,-0.0103343,-15.57855,0.7575375,0.638361,-0.921882,0.0476122,0.003690195,"S397",0.5
-20.5343,2.35775,1.842035,-0.825017,-0.0138605,0.3121275,-30.86315,1.56031,1.205265,-0.8195405,0.0151465,-0.01247215,-15.50995,0.733088,0.5730395,-0.9334455,0.04456365,-0.00512055,"S397",1
-19.847,2.223135,1.17223,-0.759278,-0.01451095,0.415992,-31.14375,1.542085,1.00275,-0.76442,0.002634805,-0.00337284,-14.8309,0.711165,0.5488875,-0.689142,0.005712015,0.01802575,"S397",2
-18.7652,2.0677,-0.412995,-0.669752,-0.03329935,0.523214,-31.8604,1.52112,0.6102335,-0.5475955,-0.007488935,0.01602785,-14.44555,0.6434285,0.5585855,-0.318373,-0.01569035,0.03495035,"S397",4
-20.6415,2.447925,2.362215,-0.83846,-0.01879235,0.2953495,-30.41075,1.584035,1.37978,-0.815509,0.01862295,-0.010551,-15.80515,0.746856,0.593905,-0.917297,0.04916315,0.00561449,"S179",0.5
-20.47955,2.411005,2.26031,-0.835598,-0.01212815,0.304301,-30.50005,1.569275,1.346995,-0.8138245,0.01530015,-0.0133018,-15.74025,0.737992,0.5571055,-0.9256495,0.0476309,0.00110804,"S179",1
-20.03975,2.41704,2.29593,-0.8110635,-0.00779896,0.34537,-30.219,1.56166,1.37903,-0.747135,0.00419867,-0.008668985,-15.86495,0.79707,0.645099,-0.8994615,0.0374767,0.00236731,"S179",2
-20.11005,2.671055,2.581365,-0.7908,0.00546698,0.344681,-29.83005,1.54462,1.40582,-0.5919935,-0.00604749,0.008147085,-17.5952,0.998926,0.762889,-0.809334,0.02719885,0.008787615,"S179",4
-21.31565,2.33885,1.676055,-0.839844,-0.02105135,0.285985,-30.27585,1.588945,1.43442,-0.814559,0.01867995,-0.01033435,-15.4913,0.770749,0.6861525,-0.9224935,0.0463396,0.00240688,"S151",0.5
-21.9837,2.164615,0.66078,-0.83972,-0.0264457,0.279072,-30.2193,1.593,1.488175,-0.8175045,0.0151846,-0.0131709,-15.61215,0.780422,0.693214,-0.93382,0.0394656,-0.0128388,"S151",1
-22.4809,1.895585,-0.3862045,-0.820024,-0.05583915,0.22295,-29.8194,1.617095,1.708095,-0.7586275,0.001288195,-0.009829055,-15.4663,0.8159,0.850273,-0.6883345,-0.0119734,0.007245965,"S151",2
-22.98525,1.595855,-0.8654365,-0.625216,-0.1328825,0.341447,-30.07585,1.691145,2.0981,-0.3976275,-0.00943766,0.0139187,-16.27435,0.926942,1.058685,-0.168054,-0.02872145,0.01318305,"S151",4
-20.53455,2.506735,2.65957,-0.8370035,-0.01830735,0.295255,-30.53855,1.58062,1.35612,-0.810506,0.01988135,-0.0091352,-15.9559,0.7240755,0.523973,-0.92503,0.0484538,0.003851365,"S423",0.5
-20.36015,2.5658,3.009395,-0.8271875,-0.01039175,0.306653,-30.6766,1.55802,1.300455,-0.810661,0.0196015,-0.009161035,-15.76015,0.673094,0.444275,-0.9534865,0.0471701,-0.00633091,"S423",1
-20.2264,2.75361,3.74672,-0.7910935,-0.009860275,0.3430585,-30.5794,1.546145,1.307715,-0.819689,0.0182627,-0.009197915,-15.923,0.6620015,0.3961895,-1.04601,0.0500009,-0.0105519,"S423",2
-21.54665,3.27226,4.48688,-0.794823,-0.0180649,0.284755,-30.4678,1.539335,1.45491,-0.8249975,0.01432215,-0.008696485,-17.0344,0.6861895,0.26663,-1.243305,0.06023645,-0.02519245,"S423",4
-20.7547,2.39961,2.170225,-0.8424995,-0.0208052,0.284982,-30.27885,1.588105,1.408525,-0.817711,0.01855035,-0.0104934,-15.4903,0.7575905,0.6613365,-0.9204535,0.0469437,0.003189695,"S006",0.5
-20.58375,2.269855,1.66143,-0.851006,-0.02661865,0.2713635,-30.3641,1.584845,1.35343,-0.8218255,0.01477765,-0.01354325,-15.32165,0.719011,0.6063535,-0.931591,0.0411535,-0.008225315,"S006",1
-19.4672,1.93823,0.9510005,-0.87483,-0.03671865,0.225641,-30.30435,1.57693,1.23484,-0.7980995,0.00386642,-0.0109862,-14.08155,0.6493985,0.6557505,-0.790084,0.01122335,0.00853664,"S006",2
-16.3663,1.233505,0.496362,-0.7286705,-0.0689389,0.379327,-29.58475,1.552735,0.989485,-0.428209,-0.008499345,0.01180015,-11.93775,0.4803835,0.7900635,-0.4904995,-0.00761608,0.02737685,"S006",4
-20.2778,2.53912,2.99878,-0.8373725,-0.0192368,0.2924235,-30.4607,1.58386,1.372765,-0.813363,0.0189519,-0.010047,-15.5839,0.7624845,0.643772,-0.910574,0.04885935,0.006074955,"S007",0.5
-19.74715,2.634555,3.886735,-0.830388,-0.01553555,0.296662,-30.59765,1.57139,1.299045,-0.813446,0.01653145,-0.01150345,-15.5391,0.749238,0.580036,-0.9082705,0.0456075,0.0035019,"S007",1
-19.12245,2.84691,5.450155,-0.796648,-0.0142494,0.2977215,-30.54965,1.573865,1.24496,-0.784556,0.009680695,-0.00954718,-15.25755,0.757959,0.5814905,-0.8303925,0.0228953,0.01010215,"S007",2
-19.33525,3.176465,7.546375,-0.7918615,-0.0310768,0.208077,-30.51615,1.60854,1.173735,-0.5649185,-0.003409915,0.00713893,-15.2476,0.780069,0.564609,-0.353346,-0.02217165,0.0425368,"S007",4
-20.64775,2.44552,2.342965,-0.83812,-0.0183876,0.2967905,-30.4685,1.585405,1.358955,-0.806745,0.0195213,-0.009244485,-15.8134,0.731609,0.564436,-0.903795,0.05073085,0.007948745,"S171",0.5
-20.46425,2.39703,2.11162,-0.832751,-0.01050125,0.308983,-30.73335,1.574665,1.261885,-0.8023415,0.0181447,-0.00969351,-15.43885,0.6979075,0.5641225,-0.8953495,0.05192925,0.01022325,"S171",1
-19.8839,2.337405,1.82988,-0.8011415,0.001897475,0.380125,-31.04965,1.57,1.11134,-0.770223,0.01191625,-0.0102079,-14.8948,0.7218935,0.7286375,-0.8908085,0.0509485,0.003593215,"S171",2
-19.3085,2.399165,1.113865,-0.8292895,0.06675575,0.468774,-31.5771,1.58511,0.8419945,-0.5936435,-0.005079225,0.000374204,-14.59275,0.838917,1.012475,-0.9314995,0.04364135,-0.02308065,"S171",4
-20.66115,2.424175,2.28408,-0.8433705,-0.0211098,0.2848835,-30.418,1.583955,1.37599,-0.817621,0.0188944,-0.0101315,-15.8581,0.7280765,0.546132,-0.9123485,0.0481447,0.004025635,"S431",0.5
-20.44875,2.33745,1.93172,-0.853053,-0.026091,0.2718135,-30.5314,1.56863,1.30864,-0.8224085,0.01616695,-0.01211905,-15.47195,0.682184,0.499868,-0.90365,0.0445714,-0.00807213,"S431",1
-19.60995,2.18147,1.503355,-0.83579,-0.0532052,0.243087,-30.2593,1.56007,1.24497,-0.7989745,0.00740883,-0.00795212,-14.88285,0.6652385,0.5371325,-0.8039525,0.01802205,0.001550135,"S431",2
-17.9611,1.972625,1.17403,-0.6825035,-0.0913894,0.316193,-29.49035,1.54894,1.08856,-0.4690795,-0.0087657,0.0171758,-14.17295,0.633199,0.5602065,-0.6742605,0.006983405,0.01504695,"S431",4
-20.7344,2.42723,2.27913,-0.842127,-0.0212238,0.285997,-30.3405,1.587405,1.400875,-0.812475,0.0188513,-0.01015865,-15.5591,0.760879,0.6384935,-0.91279,0.0484741,0.00539148,"S174",0.5
-20.6204,2.35333,2.03682,-0.8475635,-0.0270814,0.275048,-30.4044,1.58518,1.36902,-0.811276,0.01578295,-0.01252145,-15.74145,0.7359,0.498082,-0.9115635,0.0452408,-0.00102341,"S174",1
-19.83145,2.205385,2.134715,-0.8533045,-0.0335242,0.24992,-30.20755,1.59745,1.406675,-0.764393,0.006729895,-0.01165685,-15.1386,0.706427,0.3414535,-0.8396965,0.02483975,0.00130244,"S174",2
-18.0768,1.96138,3.20613,-0.7558285,-0.0532387,0.3187595,-30.1024,1.64238,1.43222,-0.4691935,-0.009989945,0.01538525,-14.057,0.676081,0.06670675,-0.467744,-0.00257837,0.0173553,"S174",4
-20.6932,2.43896,2.34227,-0.8398025,-0.01974105,0.2926455,-30.4482,1.5843,1.368455,-0.8138485,0.018973,-0.00998417,-15.85015,0.7391315,0.5696785,-0.91651,0.04929365,0.00599023,"S051",0.5
-20.6105,2.391025,2.105715,-0.8404665,-0.0172792,0.292918,-30.65285,1.570055,1.30513,-0.8156565,0.0165726,-0.0118442,-15.7486,0.7176265,0.5223895,-0.9267875,0.04913905,0.005989975,"S051",1
-20.28875,2.359865,2.22623,-0.8501455,-0.0176269,0.313885,-30.5993,1.566025,1.206565,-0.7887675,0.009389315,-0.01178685,-15.92785,0.7497005,0.5280375,-0.9105825,0.05162785,0.01575575,"S051",2
-20.5368,2.55116,2.90633,-0.813719,-0.0002195645,0.40628,-30.3524,1.572105,1.073265,-0.641837,-0.003152405,0.0007660365,-17.6536,0.915284,0.4809615,-0.8501095,0.04667525,0.0209261,"S051",4
-20.61435,2.419385,2.32121,-0.8408325,-0.0211068,0.2846585,-30.3877,1.58523,1.38644,-0.8182875,0.01866485,-0.01040465,-15.6257,0.7347265,0.5942105,-0.919438,0.04766225,0.003940845,"S173",0.5
-20.2439,2.304285,1.98688,-0.843842,-0.02590005,0.2762495,-30.5254,1.572705,1.330655,-0.822911,0.0151676,-0.0129307,-14.9163,0.672835,0.5680555,-0.926535,0.0436972,-0.007272295,"S173",1
-18.69145,1.97152,1.652185,-0.8476415,-0.03133775,0.2422415,-30.43875,1.566975,1.2761,-0.798216,0.004370715,-0.01048715,-12.7263,0.579913,0.651801,-0.8707465,0.0203349,-0.004599335,"S173",2
-14.27115,1.179435,1.53042,-0.7891135,-0.04524605,0.2184945,-30.2215,1.54881,1.20579,-0.589445,-0.00982311,0.01248275,-8.511505,0.324778,0.724714,-0.639623,-0.002587755,-0.0007923075,"S173",4
-20.72895,2.4421,2.330895,-0.840494,-0.0208226,0.288353,-30.45035,1.58461,1.37298,-0.810625,0.0191731,-0.00972239,-15.4941,0.771113,0.686318,-0.9140835,0.04765085,0.00334468,"S425",0.5
-20.7452,2.39782,2.248045,-0.841507,-0.02508265,0.2817855,-30.67485,1.57166,1.301485,-0.809979,0.017013,-0.01132025,-15.57195,0.7771895,0.688992,-0.9104865,0.04273035,-0.00958402,"S425",1
-20.6086,2.37152,2.632815,-0.8416185,-0.0418996,0.2571175,-30.92485,1.585525,1.282035,-0.789472,0.0109207,-0.01198625,-15.3835,0.803926,0.8253915,-0.702097,-0.00623175,0.00109347,"S425",2
-21.18145,2.495765,4.129695,-0.778992,-0.07191965,0.3096035,-31.87195,1.679605,1.23843,-0.5468365,-0.00965715,0.00569936,-15.8893,0.8936465,1.0041,-0.219955,-0.0448139,0.0568131,"S425",4
-20.7825,2.423825,2.227255,-0.842311,-0.0207611,0.287877,-30.42225,1.5845,1.38086,-0.8110895,0.0194105,-0.00959933,-15.4741,0.7664915,0.6892405,-0.919469,0.04693585,0.00247107,"S258",0.5
-20.8104,2.346005,1.809995,-0.850214,-0.02503815,0.2801715,-30.68505,1.571585,1.31211,-0.809528,0.017781,-0.0106419,-15.3228,0.7675515,0.71943,-0.918744,0.04231045,-0.01037095,"S258",1
-20.71065,2.23492,1.201535,-0.8641125,-0.0400539,0.23456,-30.7897,1.570535,1.30335,-0.7902305,0.01095955,-0.01192855,-14.4955,0.7928305,0.9426705,-0.756647,0.007406195,-0.0117045,"S258",2
-21.1983,2.21814,0.4265365,-0.690836,-0.07652985,0.2707115,-31.2981,1.59812,1.41984,-0.501335,-0.00766561,0.010000315,-14.10455,0.854524,1.2983,-0.276339,-0.02801885,-0.01512735,"S258",4
-20.67965,2.450235,2.33253,-0.838698,-0.01911225,0.2915625,-30.5003,1.58481,1.352975,-0.808754,0.01948195,-0.009377175,-15.83975,0.741347,0.56085,-0.903743,0.05096405,0.008291285,"S060",0.5
-20.6638,2.42405,2.124335,-0.835635,-0.01396465,0.293166,-30.9037,1.57343,1.248,-0.806505,0.0180625,-0.009910595,-15.77305,0.709737,0.4563815,-0.89684,0.0522614,0.01074175,"S060",1
-20.5512,2.465525,1.903445,-0.8233325,-0.01969645,0.260046,-31.49895,1.5807,1.06332,-0.782387,0.0129537,-0.009677575,-15.70525,0.715911,0.3477105,-0.912072,0.05364325,0.004394705,"S060",2
-21.4509,2.82542,1.475585,-0.7771565,-0.0439727,0.18741,-33.1761,1.634895,0.7219235,-0.575414,-0.0098432,0.00258012,-16.37725,0.769998,0.0530075,-0.9380175,0.04978245,-0.000151953,"S060",4
-20.48265,2.513225,2.704695,-0.838734,-0.01959475,0.2942715,-30.4613,1.581875,1.359195,-0.8071215,0.02012415,-0.008796835,-15.8859,0.7284255,0.555686,-0.911124,0.04890415,0.00564334,"S150",0.5
-20.30895,2.58387,3.00122,-0.8351095,-0.01647525,0.2998565,-30.59185,1.563905,1.288155,-0.803641,0.0203804,-0.008033175,-15.5799,0.679429,0.5340655,-0.909484,0.04647775,-0.001177965,"S150",1
-20.22565,2.76877,3.476995,-0.8115,-0.0123972,0.3299555,-30.3967,1.553765,1.193285,-0.790364,0.02055655,-0.005733345,-15.09325,0.6553125,0.620106,-0.8781735,0.03330185,-0.00814106,"S150",2
-21.2791,3.24798,3.27007,-0.7319225,-0.0555944,0.31711,-30.15105,1.537575,1.102205,-0.728346,0.0144429,-0.00444719,-14.5713,0.6321785,0.876088,-0.7244855,0.009062135,-0.0472375,"S150",4
-20.697,2.45746,2.39682,-0.8387485,-0.01964075,0.2932615,-30.57645,1.580695,1.3381,-0.814978,0.01925625,-0.009745415,-15.8867,0.7278335,0.5461695,-0.9162235,0.0493274,0.00617793,"S170",0.5
-20.686,2.436695,2.205775,-0.8362815,-0.01786525,0.2986995,-30.8451,1.558695,1.22923,-0.817149,0.0174145,-0.01110745,-15.6319,0.6795615,0.4775445,-0.928099,0.0480317,0.003924135,"S170",1
-20.51345,2.46121,2.351265,-0.8243195,-0.0201817,0.323836,-31.1816,1.553915,1.073615,-0.8182665,0.01039655,-0.01090665,-15.27515,0.6676415,0.482182,-0.935007,0.03941975,0.007448975,"S170",2
-21.19135,2.772655,2.70768,-0.780539,-0.05428765,0.35795,-32.3735,1.59571,0.734615,-0.5826695,-0.00571174,0.006234655,-15.20115,0.649975,0.4627385,-0.7715755,0.0154581,0.0231918,"S170",4
-20.6569,2.473305,2.515985,-0.840045,-0.01883215,0.2924295,-30.29755,1.58979,1.419895,-0.8061065,0.0195098,-0.00903177,-15.8687,0.7329745,0.5455305,-0.9165185,0.04960445,0.006416315,"S143",0.5
-20.57665,2.485265,2.58833,-0.8407045,-0.0148622,0.2971595,-30.404,1.595005,1.413745,-0.8000785,0.01818995,-0.008793195,-15.7474,0.6845825,0.442235,-0.9277205,0.0492243,0.00661193,"S143",1
-20.543,2.580255,3.127395,-0.856846,-0.006067165,0.3223455,-30.4616,1.616705,1.49468,-0.7619765,0.0123031,-0.006430165,-15.68545,0.6699295,0.3373665,-0.925441,0.0483725,0.0131999,"S143",2
-21.5579,2.988085,4.27734,-0.9468285,0.034426,0.32647,-31.12115,1.703315,1.602975,-0.540209,-0.0101616,0.01078925,-16.53,0.6543925,0.123421,-0.8461795,0.038403,0.02895595,"S143",4
-20.7944,2.41577,2.248985,-0.8412545,-0.02167235,0.2833245,-30.4745,1.582415,1.36647,-0.8167575,0.0187282,-0.0103286,-15.51205,0.755786,0.6245405,-0.915756,0.048118,0.00403305,"S177",0.5
-20.88645,2.32377,1.81854,-0.848108,-0.0305238,0.2695635,-30.66275,1.56214,1.28297,-0.8190405,0.0155032,-0.0127479,-15.50385,0.7138305,0.4830205,-0.919254,0.0447205,-0.008227865,"S177",1
-20.59115,2.137,1.662255,-0.857106,-0.0449327,0.2222505,-30.7599,1.539975,1.165835,-0.7935325,0.00639461,-0.008943995,-14.41425,0.643396,0.307405,-0.8456625,0.02039915,-0.00495205,"S177",2
-19.53365,1.9434,2.40294,-0.6985225,-0.06899195,0.357964,-30.5651,1.49565,1.036795,-0.5126265,-0.005626295,0.0153004,-12.2443,0.4886335,0.04671905,-0.636805,0.00175476,0.0112243,"S177",4
-20.59695,2.47035,2.494105,-0.8387075,-0.0187515,0.2938725,-30.54735,1.58043,1.346645,-0.809451,0.019641,-0.00919565,-15.8191,0.72689,0.548503,-0.9141045,0.04870575,0.004887845,"S028",0.5
-20.3916,2.467585,2.61663,-0.836961,-0.01415805,0.3036375,-30.7821,1.55712,1.260435,-0.808523,0.01864005,-0.009267905,-15.3608,0.676414,0.5045985,-0.919353,0.0458789,-0.0055117,"S028",1
-19.84085,2.547205,3.41439,-0.8426655,-0.006127905,0.3323105,-31.0223,1.540045,1.18947,-0.796379,0.01489875,-0.00801674,-14.79415,0.656927,0.5273115,-0.916962,0.03198935,-0.0153387,"S028",2
-19.52765,2.99453,4.990475,-0.921248,0.01205505,0.3172555,-31.6603,1.524045,1.136465,-0.7004425,0.00154125,-0.000387216,-14.0206,0.618123,0.568066,-0.8018575,0.01289225,-0.02324595,"S028",4
-20.7215,2.45089,2.306995,-0.839575,-0.01936835,0.29214,-30.4214,1.58621,1.38492,-0.8136945,0.0190966,-0.00994902,-15.8538,0.7304565,0.5494485,-0.9207355,0.0475456,0.00407801,"S011",0.5
-20.7608,2.413375,2.00716,-0.837787,-0.01663915,0.2973755,-30.6559,1.58153,1.308185,-0.815399,0.016717,-0.0117923,-15.6504,0.679937,0.4875545,-0.93041,0.0434845,-0.00391768,"S011",1
-20.70845,2.413605,1.36571,-0.846729,-0.01757735,0.289422,-31.0144,1.58861,1.22503,-0.790757,0.01000055,-0.01203605,-15.3104,0.648648,0.487385,-0.869746,0.02930545,0.012324,"S011",2
-21.24765,2.58842,0.1381915,-0.855535,-0.0343164,0.1842765,-31.9986,1.638555,1.069585,-0.6018625,-0.004873735,0.00420761,-15.32115,0.57052,0.509312,-0.6958725,0.01369555,0.0340897,"S011",4
-20.6637,2.43996,2.32963,-0.8402605,-0.0205641,0.288129,-30.29725,1.586065,1.42192,-0.818678,0.01855365,-0.0105072,-15.4938,0.766273,0.6774765,-0.9228425,0.0461998,0.00150276,"S276",0.5
-20.5506,2.38897,1.99729,-0.8426205,-0.0243513,0.284831,-30.23805,1.57923,1.44533,-0.8237785,0.0146441,-0.0134247,-15.4937,0.7556045,0.640586,-0.922598,0.03952955,-0.0141874,"S276",1
-20.2673,2.313775,1.578525,-0.8003925,-0.02499205,0.3747535,-29.6516,1.570895,1.573745,-0.7745135,0.00106396,-0.00754288,-14.7847,0.753986,0.735864,-0.5932745,-0.0167813,0.0243648,"S276",2
-20.20935,2.318725,0.6374415,-0.489533,-0.0656764,0.413675,-28.52745,1.537935,1.814155,-0.423373,-0.00823274,0.01712295,-13.9413,0.7468215,0.8636155,-0.300039,-0.0196844,0.0256817,"S276",4
-20.792,2.40113,2.11124,-0.8410145,-0.02024915,0.2864155,-30.2728,1.58872,1.40938,-0.817584,0.01876315,-0.01034455,-15.72135,0.7475935,0.607312,-0.9217515,0.04728935,0.003110965,"S263",0.5
-20.777,2.28036,1.50723,-0.845723,-0.0232416,0.2777305,-30.27435,1.585745,1.366525,-0.821781,0.0154295,-0.01306225,-15.67785,0.7262295,0.5667505,-0.93451,0.04175425,-0.012189,"S263",1
-20.30495,2.03062,0.7413235,-0.876585,-0.03287415,0.2257855,-29.8757,1.58471,1.29749,-0.7965305,0.003887695,-0.0130143,-15.50795,0.735804,0.609674,-0.9045555,0.0214145,-0.01150025,"S263",2
-19.1771,1.61673,-0.5775515,-0.8391605,-0.05636065,0.267468,-29.03475,1.586975,1.086205,-0.4763905,-0.0125554,0.0193556,-16.3487,0.7623625,0.7211855,-0.746076,0.0006157155,-0.01456275,"S263",4
-20.5722,2.4604,2.51443,-0.839295,-0.0196097,0.293614,-30.35565,1.581375,1.38826,-0.814132,0.0192249,-0.009916165,-15.6301,0.761215,0.651919,-0.9265095,0.04628715,0.00165216,"S386",0.5
-20.2524,2.442575,2.5887,-0.8364815,-0.01652445,0.3001655,-30.16305,1.55833,1.391835,-0.8152495,0.0172765,-0.01147355,-15.62285,0.7519365,0.63691,-0.9379675,0.0398651,-0.01733585,"S386",1
-19.43805,2.405255,3.308685,-0.8361935,-0.02016925,0.318562,-29.15955,1.530695,1.57033,-0.802568,0.00921445,-0.0130263,-15.39135,0.782199,0.7863595,-0.8429675,0.0138601,-0.004011005,"S386",2
-17.7988,2.432055,4.76991,-0.7253215,-0.03977715,0.511232,-27.12035,1.47209,1.82886,-0.539735,-0.00529009,0.0121055,-15.82335,0.862088,1.03482,-0.5310005,-0.00673671,0.01188255,"S386",4
-20.4998,2.522455,2.74424,-0.8373945,-0.0189535,0.295929,-30.49315,1.58551,1.366085,-0.809477,0.01951245,-0.00924362,-15.7615,0.7544505,0.6144805,-0.913108,0.04917515,0.006185325,"S065",0.5
-20.2869,2.604685,3.26637,-0.8292035,-0.01330805,0.3087005,-30.77535,1.57805,1.300775,-0.80867,0.01817535,-0.009367535,-15.8349,0.751445,0.5542505,-0.9169785,0.04741175,0.002845105,"S065",1
-20.1114,2.86444,4.232005,-0.7881855,-0.01504415,0.338127,-31.1392,1.594765,1.253075,-0.784245,0.01206785,-0.00499484,-16.1151,0.8052465,0.6051995,-0.8981255,0.03645615,0.00884365,"S065",2
-21.3646,3.5304,5.932255,-0.724962,-0.040617,0.3700135,-32.468,1.69559,1.188765,-0.5636145,-0.003484545,0.01245925,-18.13395,1.021205,0.6374675,-0.75907,0.01191055,0.01733865,"S065",4
-20.63645,2.44134,2.316915,-0.8400125,-0.02055755,0.289531,-30.27525,1.5895,1.42783,-0.8224855,0.0183991,-0.0108827,-15.56635,0.7691765,0.668653,-0.917413,0.04679645,0.00317037,"S079",0.5
-20.4669,2.39486,1.95346,-0.840396,-0.02289115,0.288383,-30.20495,1.59094,1.474465,-0.831372,0.0140317,-0.01472995,-15.75165,0.7761975,0.6377155,-0.9133875,0.04078155,-0.008740965,"S079",1
-19.753,2.278925,1.262425,-0.7987685,-0.037894,0.2978385,-29.76135,1.617645,1.66423,-0.7951995,0.000871927,-0.007054465,-15.90275,0.818571,0.710181,-0.6095055,-0.02228205,0.0188421,"S079",2
-18.49285,2.149475,-0.6111585,-0.667495,-0.05910525,0.346659,-29.82055,1.686625,1.98611,-0.5382465,-0.0106022,0.02169715,-17.41655,0.9493375,0.8249655,-0.3164765,-0.04272785,0.0606214,"S079",4
-20.676,2.45617,2.42438,-0.8397525,-0.0184663,0.295332,-30.37875,1.581325,1.37937,-0.815278,0.01917815,-0.00996847,-15.8284,0.73805,0.5651145,-0.9156715,0.04826345,0.004474865,"S391",0.5
-20.5541,2.436085,2.306415,-0.8385615,-0.0116515,0.306205,-30.352,1.558275,1.33712,-0.818455,0.01719755,-0.01175925,-15.64175,0.6991375,0.493625,-0.919302,0.04486985,-0.00609242,"S391",1
-20.2093,2.438705,2.616805,-0.853836,-0.002678275,0.3377265,-29.4655,1.519665,1.39235,-0.8124455,0.01101455,-0.0121415,-15.307,0.690574,0.445704,-0.84106,0.02165255,0.000974664,"S391",2
-20.39555,2.709755,3.822655,-0.9350755,0.0214076,0.277926,-27.1694,1.411255,1.447455,-0.649991,-0.00181966,0.0047337,-15.2275,0.680213,0.3542035,-0.562291,-0.01054635,0.0364676,"S391",4
-20.83085,2.404475,2.154945,-0.842293,-0.02132875,0.2841015,-30.4183,1.58249,1.36311,-0.813622,0.01902795,-0.00983695,-15.46345,0.759128,0.6604025,-0.9251805,0.04608085,0.001670615,"S087",0.5
-20.82635,2.28518,1.71051,-0.849663,-0.0293277,0.2744135,-30.51205,1.561405,1.270955,-0.815096,0.01666285,-0.01130065,-15.24175,0.7250925,0.611709,-0.936341,0.03876315,-0.0182337,"S087",1
-19.84025,2.028345,1.45196,-0.824809,-0.04654095,0.248164,-30.10075,1.535135,1.150725,-0.7941575,0.007674285,-0.00955729,-13.847,0.659939,0.619397,-0.774853,0.002514595,0.00649932,"S087",2
-16.7741,1.427625,1.83508,-0.636914,-0.07511195,0.361471,-28.51215,1.477825,0.8773285,-0.5735155,-0.002547085,0.00913724,-11.35095,0.489085,0.6700325,-0.509678,-0.0151228,0.03093985,"S087",4
-20.4914,2.5171,2.78779,-0.8385705,-0.02014265,0.2891935,-30.57715,1.567975,1.32309,-0.821256,0.01897545,-0.0101633,-15.7586,0.7458485,0.587445,-0.9179395,0.04785055,0.004135655,"S194",0.5
-20.22095,2.59905,3.32767,-0.8363705,-0.0193726,0.2883345,-30.5388,1.503585,1.26785,-0.828443,0.01681095,-0.01205645,-15.6766,0.71555,0.522438,-0.9229135,0.0438527,-0.004608255,"S194",1
-20.05,2.842185,4.538985,-0.8351155,-0.0175486,0.256673,-29.71425,1.40852,1.377795,-0.849345,0.0129425,-0.01160715,-15.51725,0.7224235,0.4867185,-0.77374,0.0007120875,4.379145e-05,"S194",2
